bill_number,bill_id,session_id,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
893406,1400,AB69,6,Failed,2018-02-01,"State highways: roadside rests.","An act to amend Section 220 of the Streets and Highways Code, relating to state highways.",0,,2018-02-01,"Died at Desk.",https://legiscan.com/CA/bill/AB69/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB69
893403,1400,AB70,6,Failed,2018-02-01,"California National Guard: improper payments.","An act to add Section 409.16 to the Military and Veterans Code, relating to the California National Guard.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB70/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB70
893407,1400,AB71,6,Failed,2018-02-01,"Income taxes: credits: low-income housing: farmworker housing.","An act to amend Sections 12206, 17058, 17225, and 23610.5 of the Revenue and Taxation Code, relating to taxation, and declaring the urgency thereof, to take effect immediately.",0,,2018-02-01,"Died on inactive file.",https://legiscan.com/CA/bill/AB71/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB71
893408,1400,AB72,4,Passed,2017-09-29,Housing.,"An act to amend Section 65585 of the Government Code, relating to housing.",0,,2017-09-29,"Chaptered by Secretary of State - Chapter 370, Statutes of 2017.",https://legiscan.com/CA/bill/AB72/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB72
893405,1400,AB73,4,Passed,2017-09-29,"Planning and zoning: housing sustainability districts.","An act to amend Section 65582.1 of, and to add Chapter 11 (commencing with Section 66200) to Division 1 of Title 7 of, the Government Code, and to add Chapter 4.3 (commencing with Section 21155.10) to Division 13 of the Public Resources Code, relating to land use.",0,,2017-09-29,"Chaptered by Secretary of State - Chapter 371, Statutes of 2017.",https://legiscan.com/CA/bill/AB73/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB73
893404,1400,AB74,4,Passed,2017-10-14,Housing.,"An act to add Part 14.2 (commencing with Section 53590) to Division 31 of the Health and Safety Code, relating to housing.",0,,2017-10-14,"Chaptered by Secretary of State - Chapter 777, Statutes of 2017.",https://legiscan.com/CA/bill/AB74/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB74
898146,1400,AB75,6,Failed,2018-02-01,"Personal income taxes: earned income credit.","An act to amend Section 17052 of the Revenue and Taxation Code, relating to earned income tax credit, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB75/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB75
898153,1400,AB76,2,Engrossed,2017-05-31,"Adult-use marijuana: marketing.","An act to amend Section 22580 of, and to add Section 26151.5 to, the Business and Professions Code, relating to marijuana.",0,,2017-09-01,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB76/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB76
898140,1400,AB77,6,Failed,2018-02-01,"Regulations: effective dates and legislative review.","An act to amend Sections 11343.4 and 11349.3 of the Government Code, relating to regulations.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB77/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB77
898145,1400,AB78,4,Passed,2017-07-24,"Vessels: operation and equipment: blue lights.","An act to amend Section 652.5 of the Harbors and Navigation Code, relating to vessels.",0,,2017-07-24,"Chaptered by Secretary of State - Chapter 103, Statutes of 2017.",https://legiscan.com/CA/bill/AB78/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB78
898151,1400,AB79,5,Vetoed,2017-10-03,"Electrical generation: hourly greenhouse gas emissions: electricity from unspecified sources.","An act to add Section 38532 to the Health and Safety Code, and to amend Section 400 of the Public Utilities Code, relating to electricity.",0,,2018-01-12,"Stricken from file.",https://legiscan.com/CA/bill/AB79/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB79
898155,1400,AB80,6,Failed,2018-02-01,"Doctoral program: agricultural education.","An act to add Article 4.8 (commencing with Section 66043) to Chapter 2 of Part 40 of Division 5 of Title 3 of the Education Code, relating to public postsecondary education.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB80/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB80
899631,1400,AB81,4,Passed,2017-10-09,"English learners: identification: notice.","An act to amend Section 313.2 of the Education Code, relating to English learners.",0,,2017-10-09,"Chaptered by Secretary of State - Chapter 609, Statutes of 2017.",https://legiscan.com/CA/bill/AB81/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB81
899607,1400,AB82,5,Vetoed,2017-10-09,"Vital records: diacritical marks.","An act to add Sections 102134 and 103227 to the Health and Safety Code, relating to vital records.",0,,2018-01-12,"Stricken from file.",https://legiscan.com/CA/bill/AB82/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB82
899612,1400,AB83,4,Passed,2017-10-15,"Collective bargaining: Judicial Council.","An act to add Chapter 10.4 (commencing with Section 3524.50) to Division 4 of Title 1 of the Government Code, relating to the Judicial Council.",0,,2017-10-15,"Chaptered by Secretary of State - Chapter 835, Statutes of 2017.",https://legiscan.com/CA/bill/AB83/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB83
899609,1400,AB84,2,Engrossed,2017-05-04,"Political Reform Act of 1974: political party committee disclosures.","An act to amend Sections 84200.6, 85205, and 85702 of, and to add Section 84200.10 to, the Government Code, relating to the Political Reform Act of 1974, and declaring the urgency thereof, to take effect immediately.",0,,2018-08-27,"Ordered to inactive file at the request of Senator Monning.",https://legiscan.com/CA/bill/AB84/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB84
899629,1400,AB85,2,Engrossed,2017-05-31,"General assistance: employable veterans.","An act to amend, repeal, and add Section 17001.5 of the Welfare and Institutions Code, relating to general assistance.",491,"Senate Veterans Affairs",2017-07-11,"In committee: Set, first hearing. Testimony taken. Further hearing to be set.",https://legiscan.com/CA/bill/AB85/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB85
899627,1400,AB86,2,Engrossed,2017-05-18,"Government innovation fellows program.","An act to add and repeal Article 7 (commencing with Section 12100.1) of Chapter 1.6 of Part 2 of Division 3 of Title 2 of the Government Code, relating to state government.",0,,2017-09-01,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB86/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB86
899617,1400,AB87,4,Passed,2018-09-22,"Vehicles: removal: autonomous vehicles.","An act to amend Section 22651 of the Vehicle Code, relating to vehicles.",0,,2018-09-22,"Chaptered by Secretary of State - Chapter 667, Statutes of 2018.",https://legiscan.com/CA/bill/AB87/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB87
902363,1400,AB88,4,Passed,2017-06-28,"Nowrūz Day.","An act to add Section 6727 to the Government Code, relating to state observances.",0,,2017-06-28,"Chaptered by Secretary of State - Chapter 30, Statutes of 2017.",https://legiscan.com/CA/bill/AB88/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB88
902452,1400,AB89,4,Passed,2017-09-01,"Psychologists: suicide prevention training.","An act to add Section 2915.4 to the Business and Professions Code, relating to psychologists.",0,,2017-09-01,"Chaptered by Secretary of State - Chapter 182, Statutes of 2017.",https://legiscan.com/CA/bill/AB89/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB89
902437,1400,AB90,4,Passed,2017-10-12,"Criminal gangs.","An act to amend Section 70615 of the Government Code, to add Section 186.36 to, and to repeal and add Sections 186.34 and 186.35 of, the Penal Code, relating to criminal gangs.",0,,2017-10-12,"Chaptered by Secretary of State - Chapter 695, Statutes of 2017.",https://legiscan.com/CA/bill/AB90/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB90
902407,1400,AB91,4,Passed,2018-09-18,"High-occupancy vehicle lanes.","An act to add Section 149.2 to the Streets and Highways Code, relating to highways.",0,,2018-09-18,"Chaptered by Secretary of State - Chapter 468, Statutes of 2018.",https://legiscan.com/CA/bill/AB91/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB91
902496,1400,AB92,4,Passed,2017-07-10,"Public contracts: payment.","An act to amend Sections 7201 and 10261 of the Public Contract Code, relating to public contracts.",0,,2017-07-10,"Chaptered by Secretary of State - Chapter 37, Statutes of 2017.",https://legiscan.com/CA/bill/AB92/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB92
902422,1400,AB93,4,Passed,2018-09-26,"Healing arts: marriage and family therapists: clinical social workers: professional clinical counselors: required experience and supervision.","An act to amend Sections 728, 2290.5, 4980.01, 4980.03, 4980.35, 4980.397, 4980.399, 4980.40, 4980.42, 4980.43, 4980.44, 4980.50, 4980.78, 4980.79, 4982, 4982.15, 4984.01, 4984.7, 4992.05, 4992.09, 4992.3, 4996.17, 4996.18, 4996.23, 4999.12, 4999.36, 4999.42, 4999.46, 4999.50, 4999.51, 4999.52, 4999.55, 4999.62, 4999.63, and 4999.90 of, to amend and renumber Section 4980.45 of, to add Sections 4980.43.1, 4980.43.2, 4980.43.3, 4980.43.5, 4996.20, 4996.21, 4996.23.1, 4996.23.2, 4996.23.3, 4999.46.1, 4999.46.2, 4999.46.3, 4999.46.4, and 4999.46.5 to, and to repeal Sections 4996.24, 4999.34, 4999.44, 4999.45, 4999.455, and 4999.47 of, the Business and Professions Code, and to amend Section 124260 of the Health and Safety Code, relating to healing arts.",0,,2018-09-26,"Chaptered by Secretary of State - Chapter 743, Statutes of 2018.",https://legiscan.com/CA/bill/AB93/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB93
905938,1400,AB94,4,Passed,2017-07-24,"Corporation Tax Law: exemption: veteran’s organizations.","An act to amend Section 23701 of the Revenue and Taxation Code, relating to taxation.",0,,2017-07-24,"Chaptered by Secretary of State - Chapter 104, Statutes of 2017.",https://legiscan.com/CA/bill/AB94/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB94
905895,1400,AB95,6,Failed,2018-02-01,"Public postsecondary education: California State University: Baccalaureate Degree Pilot Program.","An act to add Chapter 8.5 (commencing with Section 66650) to Part 40 of Division 5 of Title 3 of the Education Code, relating to public postsecondary education.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB95/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB95
905898,1400,AB96,6,Failed,2018-02-01,"Budget Act of 2017.","An act making appropriations for the support of the government of the State of California and for several public purposes in accordance with the provisions of Section 12 of Article IV of the Constitution of the State of California, relating to the state budget, to take effect immediately, budget bill.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB96/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB96
905881,1400,AB97,4,Passed,2017-06-27,"Budget Act of 2017.","An act making appropriations for the support of the government of the State of California and for several public purposes in accordance with the provisions of Section 12 of Article IV of the Constitution of the State of California, relating to the state budget, to take effect immediately, budget bill.",0,,2017-06-27,"Chaptered by Secretary of State - Chapter 14, Statutes of 2017.",https://legiscan.com/CA/bill/AB97/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB97
905936,1400,AB98,4,Passed,2017-06-21,"Budget Act of 2016: augmentation.","An act to amend the Budget Act of 2016 (Chapter 23 of the Statutes of 2016) by augmenting Item 9840-001-0001 of Section 2.00 of that act, relating to the state budget, and making an appropriation therefor, to take effect immediately, budget bill.",0,,2017-06-21,"Chaptered by Secretary of State - Chapter 12, Statutes of 2017.",https://legiscan.com/CA/bill/AB98/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB98
905926,1400,AB99,4,Passed,2017-06-27,"School finance: education omnibus trailer bill.","An act to amend Sections 2572, 2576, 8208, 8235, 8263, 8263.1, 8265, 8273.1, 8357, 11800, 17224, 17592.71, 33050, 37202, 40090, 41203.1, 41203.5, 46160, 47607.3, 47614.5, 47635, 47662, 48301, 48302, 48306, 48307, 48308, 48310, 48311, 48312, 48313, 48314, 48315, 48316 49430.5, 49533, 52052, 52064, 52066, 52070, 52070.5, 52074, 52075, 53310, 53311, 53313, 56305, 56836.165, and 60643 of, to amend and repeal Section 17080 of, to add Sections 2575.1, 8227.6, 8262.2, 41024, 41207.43, 41207.44, 48317, 56836.29, and 60213 to, to add Article 5 (commencing with Section 52200) to Chapter 7 of Part 28 of Division 4 of Title 2 of, and to repeal Sections 2558.2, 17078.73, 53312, 60209, and 60211 of, the Education Code, to amend Section 17581.6 of, and to add Section 17581.96 to, the Government Code, to amend Sections 1596.64 and 1596.792 of the Health and Safety Code, to amend Section 26233 of the Public Resources Code, to amend Section 11323.2 of the Welfare and Institutions Code, and to amend Section 52 of Chapter 13 of the Statutes of 2015, relating to school finance, and making an appropriation therefor, to take effect immediately, bill related to the budget.",0,,2017-06-27,"Chaptered by Secretary of State - Chapter 15, Statutes of 2017.",https://legiscan.com/CA/bill/AB99/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB99
905903,1400,AB100,2,Engrossed,2017-05-18,"Public Employees’ Retirement Fund: state employer contributions: supplemental payment.","An act to amend Sections 16475 and 16480.6 of, and to add Section 20825 to, the Government Code, relating to state employees’ retirement, and making an appropriation therefor, to take effect immediately, bill related to the budget.",476,"Senate Budget and Fiscal Review",2017-06-20,"In committee: Hearing for testimony only.",https://legiscan.com/CA/bill/AB100/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB100
